3200,"Ørsted",9.264098,55.34522
3201,"Åstrup",9.53944206,55.2695694
3202,"Abkær",9.29479,55.166667
3203,"Sdr.Vilstrup",9.513433,55.193803
3221,"Rudbøl",8.74799,54.90788
3222,"Arrild",8.89786,55.14559
3223,"Vesterende - Ballum",8.659678,55.079239
3240,"Knivsbjerg",9.4369,55.1368
3241,"Hellevad",9.251,55.075
3242,"Aabenraa Syd",9.42376,55.013206
3243,"Terkelsbøl",9.1742,54.9559
3244,"Bommerlund",9.3593,54.889
3260,"Dyndved",9.85946,54.98995
3261,"Egernsund",9.59731,54.907545
3262,"Lysabild",10.005718,54.91255
3280,"Graderup",10.000102,55.472757
3300,"Vester Egense",10.19665959,55.5715327
3301,"Særslev",10.15685428,55.51789768
3320,"Dalby",10.64895117,55.53240195
3340,"Lumby",10.38634484,55.46571321
3341,"Agedrup",10.47937501,55.43274647
3342,"Bredbjerg",10.24543458,55.43103375
3344,"Odense C",10.38620127,55.40086287
3345,"Falen",10.3334821,55.37459847
3346,"Niels Bohrs Allé",10.42099667,55.37425232
3347,"Odinsbro Svingbro Øst",10.381621,55.422218
3348,"Odinsbro Dæmning",10.374345,55.42284
3349,"Odinsbro Betonbro Øst",10.382366,55.422106
3350,"Odinsbro Betonbro Vest",10.375629,55.42276
3351,"Byens Bro",10.382826,55.402316
3360,"Bellinge",10.27027333,55.31335824
3361,"Glamsbjerg",10.09672651,55.26926136
3362,"Haarby",10.143213,55.213399
3363,"Odensevej/Søndersøvej",10.137477,55.389291
3420,"Svindinge",10.67348105,55.18388092
3421,"Holmdrupvej",10.65122978,55.09185489
3440,"Ærø",10.34973408,54.87610452
3460,"Lohals",10.90572929,55.11684799
3461,"Humble",10.70288277,54.83434296
3800,"Skrydstrup midt",9.26698685,55.22084808
3801,"Skrydstrup øst",9.286744,55.217075
3802,"Skrydstrup vest",9.246044,55.223467
3900,"Søgård",9.442201,54.943971
3901,"Avnbøl",9.63089,54.954505
4000,"Hald",10.10569882,56.55941708
4001,"Purhus, rampe 38",9.90260124,56.54133224
4002,"Gudenå",9.99149799,56.45645523
4003,"Sjelle Bro",10.23907661,56.40536499
4004,"Ramten vest",10.60233402,56.4328537
4005,"Enslev",10.81826687,56.42746353
4006,"Thorning",9.32147789,56.29211426
4008,"Tirstrup",10.59585502,56.29344601
4009,"Lang Sø",10.61151886,56.26435852
4011,"Funder Bakke",9.48757935,56.15113449
4012,"Låsby(403)",9.8186388,56.14648819
4013,"Christianshede",9.36838627,56.09331512
4014,"Høskoven",10.14190292,56.13248444
4015,"Skanderborg Sø",9.88267708,56.01636505
